"UniqueID","Probability1"
11703,0.338827261982843
11705,0.00135926902299366
11708,0.758584790268535
11715,0.896640507346365
11716,0.8354751432518
11719,0.081490881792066
11727,0.295973274580171
11732,0.819201787515573
11735,0.390805631983298
11740,0.272506948074618
11741,0.610964936012315
11743,0.208292204366329
11749,0.357688891737834
11753,0.28661748159063
11756,0.270761060684248
11758,0.933318586603316
11761,0.18575563614961
11765,0.0275605404294346
11766,0.746931375267711
11767,0.367392546997175
11768,0.336146438375355
11776,0.151033830778128
11779,0.020431462564741
11780,0.0363607106963429
11783,0.898386790473223
11786,0.347217692422592
11787,0.40504820843445
11791,0.75977269801007
11793,0.115382942911224
11795,0.134960597294553
11797,0.114099318939226
11799,0.300473561458298
11801,0.326978373527967
11802,0.251098044669335
11805,0.179274480136913
11806,0.200979888288946
11807,0.224286589830531
11809,0.691111002728962
11810,0.598931284728975
11813,0.184474952802218
11819,0.0361119392645355
11820,0.152447425068839
11822,0.189230933831024
11833,0.226004380959023
11834,0.129895950168703
11835,0.252439699920744
11842,0.159584155912652
11846,0.112816998031265
11860,0.227548134777544
